18-Nov-2014 20:27:46
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20141118-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.25.14-ch03
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.74  14.84  15.48  17.44  14.00   0.63]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 8.00 psi
Push Water: ch = 2, press = 6.70 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
18-Nov-2014 22:05:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:05:44 Setting valves: 12  18 to 1  1
18-Nov-2014 22:05:44 Setting valves: 16 to 0
18-Nov-2014 22:05:44 Setting valves: 13 to 0
18-Nov-2014 22:06:01 Setting valves: 11 to 0
% Making Code # 19 = [0.53  0.00  0.13  0.00]
18-Nov-2014 22:09:07 Setting valves: 11 to 1
18-Nov-2014 22:09:07 Setting valves: 11 to 1
18-Nov-2014 22:09:07 Setting valves: 13 to 1
18-Nov-2014 22:09:08 Setting valves: 12  18 to 0  0
18-Nov-2014 22:09:08 Setting valves: 24 to 0
18-Nov-2014 22:09:09 Setting valves: 31 to 0
18-Nov-2014 22:09:16 Setting valves: 24 to 1
18-Nov-2014 22:09:17 Setting valves: 20 to 0
18-Nov-2014 22:09:17 Setting valves: 22 to 0
18-Nov-2014 22:09:18 Setting valves: 26 to 0
18-Nov-2014 22:09:18 Setting valves: 19 to 0
18-Nov-2014 22:11:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:11:04 Setting valves: 12  18 to 1  1
18-Nov-2014 22:11:04 Setting valves: 16 to 0
18-Nov-2014 22:11:05 Setting valves: 13 to 0
18-Nov-2014 22:11:21 Setting valves: 11 to 0
% Making Code # 20 = [0.22  0.15  0.00  0.20]
18-Nov-2014 22:14:27 Setting valves: 11 to 1
18-Nov-2014 22:14:27 Setting valves: 11 to 1
18-Nov-2014 22:14:27 Setting valves: 13 to 1
18-Nov-2014 22:14:28 Setting valves: 12  18 to 0  0
18-Nov-2014 22:14:28 Setting valves: 24 to 0
18-Nov-2014 22:14:29 Setting valves: 31 to 0
18-Nov-2014 22:14:36 Setting valves: 24 to 1
18-Nov-2014 22:14:37 Setting valves: 20 to 0
18-Nov-2014 22:14:37 Setting valves: 22 to 0
18-Nov-2014 22:14:37 Setting valves: 23 to 0
18-Nov-2014 22:14:38 Setting valves: 19 to 0
18-Nov-2014 22:16:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:16:24 Setting valves: 12  18 to 1  1
18-Nov-2014 22:16:24 Setting valves: 16 to 0
18-Nov-2014 22:16:25 Setting valves: 13 to 0
18-Nov-2014 22:16:41 Setting valves: 11 to 0
% Making Code # 21 = [0.05  0.24  0.18  0.00]
18-Nov-2014 22:19:47 Setting valves: 11 to 1
18-Nov-2014 22:19:47 Setting valves: 11 to 1
18-Nov-2014 22:19:48 Setting valves: 13 to 1
18-Nov-2014 22:19:48 Setting valves: 12  18 to 0  0
18-Nov-2014 22:19:48 Setting valves: 24 to 0
18-Nov-2014 22:19:49 Setting valves: 31 to 0
18-Nov-2014 22:19:56 Setting valves: 24 to 1
18-Nov-2014 22:19:57 Setting valves: 20 to 0
18-Nov-2014 22:19:58 Setting valves: 26 to 0
18-Nov-2014 22:19:58 Setting valves: 19 to 0
18-Nov-2014 22:21:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:21:44 Setting valves: 12  18 to 1  1
18-Nov-2014 22:21:44 Setting valves: 16 to 0
18-Nov-2014 22:21:44 Setting valves: 13 to 0
18-Nov-2014 22:22:01 Setting valves: 11 to 0
% Making Code # 22 = [0.35  0.00  0.00  0.20]
18-Nov-2014 22:25:07 Setting valves: 11 to 1
18-Nov-2014 22:25:07 Setting valves: 11 to 1
18-Nov-2014 22:25:08 Setting valves: 13 to 1
18-Nov-2014 22:25:08 Setting valves: 12  18 to 0  0
18-Nov-2014 22:25:08 Setting valves: 24 to 0
18-Nov-2014 22:25:09 Setting valves: 31 to 0
18-Nov-2014 22:25:16 Setting valves: 24 to 1
18-Nov-2014 22:25:17 Setting valves: 23 to 0
18-Nov-2014 22:25:18 Setting valves: 19 to 0
18-Nov-2014 22:27:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:27:04 Setting valves: 12  18 to 1  1
18-Nov-2014 22:27:04 Setting valves: 16 to 0
18-Nov-2014 22:27:04 Setting valves: 13 to 0
18-Nov-2014 22:27:21 Setting valves: 11 to 0
% Making Code # 23 = [0.00  0.00  0.05  0.00]
18-Nov-2014 22:30:27 Setting valves: 11 to 1
18-Nov-2014 22:30:27 Setting valves: 11 to 1
18-Nov-2014 22:30:27 Setting valves: 13 to 1
18-Nov-2014 22:30:28 Setting valves: 12  18 to 0  0
18-Nov-2014 22:30:28 Setting valves: 24 to 0
18-Nov-2014 22:30:29 Setting valves: 31 to 0
18-Nov-2014 22:30:36 Setting valves: 24 to 1
18-Nov-2014 22:30:37 Setting valves: 22 to 0
18-Nov-2014 22:30:37 Setting valves: 23 to 0
18-Nov-2014 22:30:38 Setting valves: 26 to 0
18-Nov-2014 22:30:38 Setting valves: 19 to 0
18-Nov-2014 22:32:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:32:24 Setting valves: 12  18 to 1  1
18-Nov-2014 22:32:24 Setting valves: 16 to 0
18-Nov-2014 22:32:24 Setting valves: 13 to 0
18-Nov-2014 22:32:41 Setting valves: 11 to 0
% Making Code # 24 = [0.00  0.03  0.07  0.20]
18-Nov-2014 22:35:47 Setting valves: 11 to 1
18-Nov-2014 22:35:47 Setting valves: 11 to 1
18-Nov-2014 22:35:47 Setting valves: 13 to 1
18-Nov-2014 22:35:48 Setting valves: 12  18 to 0  0
18-Nov-2014 22:35:48 Setting valves: 24 to 0
18-Nov-2014 22:35:49 Setting valves: 31 to 0
18-Nov-2014 22:35:56 Setting valves: 24 to 1
18-Nov-2014 22:35:57 Setting valves: 22 to 0
18-Nov-2014 22:35:57 Setting valves: 23 to 0
18-Nov-2014 22:35:58 Setting valves: 26 to 0
18-Nov-2014 22:35:58 Setting valves: 19 to 0
18-Nov-2014 22:37:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:37:44 Setting valves: 12  18 to 1  1
18-Nov-2014 22:37:44 Setting valves: 16 to 0
18-Nov-2014 22:37:44 Setting valves: 13 to 0
18-Nov-2014 22:38:01 Setting valves: 11 to 0
% Making Code # 25 = [0.00  0.03  0.18  0.20]
18-Nov-2014 22:41:07 Setting valves: 11 to 1
18-Nov-2014 22:41:07 Setting valves: 11 to 1
18-Nov-2014 22:41:08 Setting valves: 13 to 1
18-Nov-2014 22:41:08 Setting valves: 12  18 to 0  0
18-Nov-2014 22:41:08 Setting valves: 24 to 0
18-Nov-2014 22:41:10 Setting valves: 31 to 0
18-Nov-2014 22:41:16 Setting valves: 24 to 1
18-Nov-2014 22:41:17 Setting valves: 20 to 0
18-Nov-2014 22:41:17 Setting valves: 22 to 0
18-Nov-2014 22:41:18 Setting valves: 26 to 0
18-Nov-2014 22:41:18 Setting valves: 19 to 0
18-Nov-2014 22:43:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:43:04 Setting valves: 12  18 to 1  1
18-Nov-2014 22:43:04 Setting valves: 16 to 0
18-Nov-2014 22:43:04 Setting valves: 13 to 0
18-Nov-2014 22:43:21 Setting valves: 11 to 0
% Making Code # 26 = [0.05  0.36  0.00  0.20]
18-Nov-2014 22:46:27 Setting valves: 11 to 1
18-Nov-2014 22:46:27 Setting valves: 11 to 1
18-Nov-2014 22:46:28 Setting valves: 13 to 1
18-Nov-2014 22:46:28 Setting valves: 12  18 to 0  0
18-Nov-2014 22:46:28 Setting valves: 24 to 0
18-Nov-2014 22:46:29 Setting valves: 31 to 0
18-Nov-2014 22:46:36 Setting valves: 24 to 1
18-Nov-2014 22:46:37 Setting valves: 23 to 0
18-Nov-2014 22:46:38 Setting valves: 19 to 0
18-Nov-2014 22:48:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:48:24 Setting valves: 12  18 to 1  1
18-Nov-2014 22:48:24 Setting valves: 16 to 0
18-Nov-2014 22:48:24 Setting valves: 13 to 0
18-Nov-2014 22:48:41 Setting valves: 11 to 0
% Making Code # 27 = [0.00  0.00  0.49  0.00]
18-Nov-2014 22:51:47 Setting valves: 11 to 1
18-Nov-2014 22:51:47 Setting valves: 11 to 1
18-Nov-2014 22:51:47 Setting valves: 13 to 1
18-Nov-2014 22:51:48 Setting valves: 12  18 to 0  0
18-Nov-2014 22:51:48 Setting valves: 24 to 0
18-Nov-2014 22:51:49 Setting valves: 31 to 0
18-Nov-2014 22:51:56 Setting valves: 24 to 1
18-Nov-2014 22:51:57 Setting valves: 20 to 0
18-Nov-2014 22:51:57 Setting valves: 22 to 0
18-Nov-2014 22:51:58 Setting valves: 26 to 0
18-Nov-2014 22:51:58 Setting valves: 19 to 0
18-Nov-2014 22:53:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:53:44 Setting valves: 12  18 to 1  1
18-Nov-2014 22:53:44 Setting valves: 16 to 0
18-Nov-2014 22:53:44 Setting valves: 13 to 0
18-Nov-2014 22:54:01 Setting valves: 11 to 0
% Making Code # 28 = [0.05  0.08  0.00  0.79]
18-Nov-2014 22:57:07 Setting valves: 11 to 1
18-Nov-2014 22:57:07 Setting valves: 11 to 1
18-Nov-2014 22:57:07 Setting valves: 13 to 1
18-Nov-2014 22:57:08 Setting valves: 12  18 to 0  0
18-Nov-2014 22:57:08 Setting valves: 24 to 0
18-Nov-2014 22:57:09 Setting valves: 31 to 0
18-Nov-2014 22:57:16 Setting valves: 24 to 1
18-Nov-2014 22:57:17 Setting valves: 20 to 0
18-Nov-2014 22:57:17 Setting valves: 22 to 0
18-Nov-2014 22:57:18 Setting valves: 26 to 0
18-Nov-2014 22:57:18 Setting valves: 19 to 0
18-Nov-2014 22:59:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 22:59:04 Setting valves: 12  18 to 1  1
18-Nov-2014 22:59:04 Setting valves: 16 to 0
18-Nov-2014 22:59:05 Setting valves: 13 to 0
18-Nov-2014 22:59:21 Setting valves: 11 to 0
% Making Code # 29 = [0.53  0.24  0.00  0.20]
18-Nov-2014 23:02:27 Setting valves: 11 to 1
18-Nov-2014 23:02:27 Setting valves: 11 to 1
18-Nov-2014 23:02:28 Setting valves: 13 to 1
18-Nov-2014 23:02:28 Setting valves: 12  18 to 0  0
18-Nov-2014 23:02:28 Setting valves: 24 to 0
18-Nov-2014 23:02:29 Setting valves: 31 to 0
18-Nov-2014 23:02:36 Setting valves: 24 to 1
18-Nov-2014 23:02:37 Setting valves: 22 to 0
18-Nov-2014 23:02:38 Setting valves: 26 to 0
18-Nov-2014 23:02:38 Setting valves: 19 to 0
18-Nov-2014 23:04:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:04:24 Setting valves: 12  18 to 1  1
18-Nov-2014 23:04:24 Setting valves: 16 to 0
18-Nov-2014 23:04:24 Setting valves: 13 to 0
18-Nov-2014 23:04:41 Setting valves: 11 to 0
% Making Code # 30 = [0.00  0.08  0.00  0.20]
18-Nov-2014 23:07:47 Setting valves: 11 to 1
18-Nov-2014 23:07:47 Setting valves: 11 to 1
18-Nov-2014 23:07:47 Setting valves: 13 to 1
18-Nov-2014 23:07:48 Setting valves: 12  18 to 0  0
18-Nov-2014 23:07:48 Setting valves: 24 to 0
18-Nov-2014 23:07:49 Setting valves: 31 to 0
18-Nov-2014 23:07:56 Setting valves: 24 to 1
18-Nov-2014 23:07:57 Setting valves: 20 to 0
18-Nov-2014 23:07:57 Setting valves: 23 to 0
18-Nov-2014 23:07:58 Setting valves: 26 to 0
18-Nov-2014 23:07:58 Setting valves: 19 to 0
18-Nov-2014 23:09:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:09:44 Setting valves: 12  18 to 1  1
18-Nov-2014 23:09:44 Setting valves: 16 to 0
18-Nov-2014 23:09:44 Setting valves: 13 to 0
18-Nov-2014 23:10:01 Setting valves: 11 to 0
% Making Code # 31 = [0.22  0.00  0.13  0.20]
18-Nov-2014 23:13:07 Setting valves: 11 to 1
18-Nov-2014 23:13:07 Setting valves: 11 to 1
18-Nov-2014 23:13:08 Setting valves: 13 to 1
18-Nov-2014 23:13:08 Setting valves: 12  18 to 0  0
18-Nov-2014 23:13:08 Setting valves: 24 to 0
18-Nov-2014 23:13:10 Setting valves: 31 to 0
18-Nov-2014 23:13:16 Setting valves: 24 to 1
18-Nov-2014 23:13:17 Setting valves: 20 to 0
18-Nov-2014 23:13:17 Error: expected to set values 0 read back 1
18-Nov-2014 23:13:17 Retried setting valves; succeeded!
18-Nov-2014 23:13:17 Setting valves: 22 to 0
18-Nov-2014 23:13:18 Setting valves: 19 to 0
18-Nov-2014 23:15:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:15:04 Setting valves: 12  18 to 1  1
18-Nov-2014 23:15:04 Setting valves: 16 to 0
18-Nov-2014 23:15:05 Setting valves: 13 to 0
18-Nov-2014 23:15:21 Setting valves: 11 to 0
% Making Code # 32 = [0.22  0.36  0.00  0.00]
18-Nov-2014 23:18:27 Setting valves: 11 to 1
18-Nov-2014 23:18:27 Setting valves: 11 to 1
18-Nov-2014 23:18:27 Setting valves: 13 to 1
18-Nov-2014 23:18:28 Setting valves: 12  18 to 0  0
18-Nov-2014 23:18:28 Setting valves: 24 to 0
18-Nov-2014 23:18:29 Setting valves: 31 to 0
18-Nov-2014 23:18:36 Setting valves: 24 to 1
18-Nov-2014 23:18:37 Setting valves: 20 to 0
18-Nov-2014 23:18:37 Setting valves: 23 to 0
18-Nov-2014 23:18:38 Setting valves: 26 to 0
18-Nov-2014 23:18:38 Setting valves: 19 to 0
18-Nov-2014 23:20:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:20:24 Setting valves: 12  18 to 1  1
18-Nov-2014 23:20:24 Setting valves: 16 to 0
18-Nov-2014 23:20:25 Setting valves: 13 to 0
18-Nov-2014 23:20:41 Setting valves: 11 to 0
% Making Code # 33 = [0.35  0.00  0.26  0.20]
18-Nov-2014 23:23:47 Setting valves: 11 to 1
18-Nov-2014 23:23:47 Setting valves: 11 to 1
18-Nov-2014 23:23:48 Setting valves: 13 to 1
18-Nov-2014 23:23:48 Setting valves: 12  18 to 0  0
18-Nov-2014 23:23:48 Setting valves: 24 to 0
18-Nov-2014 23:23:49 Setting valves: 31 to 0
18-Nov-2014 23:23:56 Setting valves: 24 to 1
18-Nov-2014 23:23:57 Setting valves: 22 to 0
18-Nov-2014 23:23:58 Setting valves: 26 to 0
18-Nov-2014 23:23:58 Setting valves: 19 to 0
18-Nov-2014 23:25:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:25:44 Setting valves: 12  18 to 1  1
18-Nov-2014 23:25:44 Setting valves: 16 to 0
18-Nov-2014 23:25:45 Setting valves: 13 to 0
18-Nov-2014 23:26:01 Setting valves: 11 to 0
% Making Code # 34 = [0.00  0.03  0.00  0.79]
18-Nov-2014 23:29:07 Setting valves: 11 to 1
18-Nov-2014 23:29:07 Setting valves: 11 to 1
18-Nov-2014 23:29:08 Setting valves: 13 to 1
18-Nov-2014 23:29:08 Setting valves: 12  18 to 0  0
18-Nov-2014 23:29:08 Setting valves: 24 to 0
18-Nov-2014 23:29:09 Setting valves: 31 to 0
18-Nov-2014 23:29:16 Setting valves: 24 to 1
18-Nov-2014 23:29:17 Setting valves: 20 to 0
18-Nov-2014 23:29:17 Setting valves: 23 to 0
18-Nov-2014 23:29:18 Setting valves: 26 to 0
18-Nov-2014 23:29:18 Setting valves: 19 to 0
18-Nov-2014 23:31:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:31:04 Setting valves: 12  18 to 1  1
18-Nov-2014 23:31:04 Setting valves: 16 to 0
18-Nov-2014 23:31:05 Setting valves: 13 to 0
18-Nov-2014 23:31:21 Setting valves: 11 to 0
% Making Code # 35 = [0.22  0.00  0.49  0.20]
18-Nov-2014 23:34:27 Setting valves: 11 to 1
18-Nov-2014 23:34:27 Setting valves: 11 to 1
18-Nov-2014 23:34:27 Setting valves: 13 to 1
18-Nov-2014 23:34:28 Setting valves: 12  18 to 0  0
18-Nov-2014 23:34:28 Setting valves: 24 to 0
18-Nov-2014 23:34:29 Setting valves: 31 to 0
18-Nov-2014 23:34:36 Setting valves: 24 to 1
18-Nov-2014 23:34:37 Setting valves: 22 to 0
18-Nov-2014 23:34:38 Setting valves: 26 to 0
18-Nov-2014 23:34:38 Setting valves: 19 to 0
18-Nov-2014 23:36:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:36:24 Setting valves: 12  18 to 1  1
18-Nov-2014 23:36:24 Setting valves: 16 to 0
18-Nov-2014 23:36:25 Setting valves: 13 to 0
18-Nov-2014 23:36:41 Setting valves: 11 to 0
% Making Code # 36 = [0.00  0.53  0.00  0.20]
18-Nov-2014 23:39:47 Setting valves: 11 to 1
18-Nov-2014 23:39:47 Setting valves: 11 to 1
18-Nov-2014 23:39:47 Setting valves: 13 to 1
18-Nov-2014 23:39:48 Setting valves: 12  18 to 0  0
18-Nov-2014 23:39:48 Setting valves: 24 to 0
18-Nov-2014 23:39:49 Setting valves: 31 to 0
18-Nov-2014 23:39:56 Setting valves: 24 to 1
18-Nov-2014 23:39:57 Setting valves: 20 to 0
18-Nov-2014 23:39:57 Setting valves: 23 to 0
18-Nov-2014 23:39:58 Setting valves: 19 to 0
18-Nov-2014 23:41:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:41:44 Setting valves: 12  18 to 1  1
18-Nov-2014 23:41:44 Setting valves: 16 to 0
18-Nov-2014 23:41:44 Setting valves: 13 to 0
18-Nov-2014 23:42:01 Setting valves: 11 to 0
% Making Code # 37 = [0.12  0.00  0.05  0.00]
18-Nov-2014 23:45:07 Setting valves: 11 to 1
18-Nov-2014 23:45:07 Setting valves: 11 to 1
18-Nov-2014 23:45:07 Setting valves: 13 to 1
18-Nov-2014 23:45:08 Setting valves: 12  18 to 0  0
18-Nov-2014 23:45:08 Setting valves: 24 to 0
18-Nov-2014 23:45:09 Setting valves: 31 to 0
18-Nov-2014 23:45:16 Setting valves: 24 to 1
18-Nov-2014 23:45:17 Setting valves: 20 to 0
18-Nov-2014 23:45:17 Setting valves: 22 to 0
18-Nov-2014 23:45:17 Setting valves: 23 to 0
18-Nov-2014 23:45:18 Setting valves: 19 to 0
18-Nov-2014 23:47:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:47:04 Setting valves: 12  18 to 1  1
18-Nov-2014 23:47:04 Setting valves: 16 to 0
18-Nov-2014 23:47:04 Setting valves: 13 to 0
18-Nov-2014 23:47:21 Setting valves: 11 to 0
% Making Code # 38 = [0.22  0.03  0.07  0.00]
18-Nov-2014 23:50:27 Setting valves: 11 to 1
18-Nov-2014 23:50:27 Setting valves: 11 to 1
18-Nov-2014 23:50:27 Setting valves: 13 to 1
18-Nov-2014 23:50:28 Setting valves: 12  18 to 0  0
18-Nov-2014 23:50:28 Setting valves: 24 to 0
18-Nov-2014 23:50:29 Setting valves: 31 to 0
18-Nov-2014 23:50:36 Setting valves: 24 to 1
18-Nov-2014 23:50:37 Setting valves: 20 to 0
18-Nov-2014 23:50:37 Setting valves: 22 to 0
18-Nov-2014 23:50:38 Setting valves: 19 to 0
18-Nov-2014 23:52:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:52:24 Setting valves: 12  18 to 1  1
18-Nov-2014 23:52:24 Setting valves: 16 to 0
18-Nov-2014 23:52:24 Setting valves: 13 to 0
18-Nov-2014 23:52:41 Setting valves: 11 to 0
% Making Code # 39 = [0.12  0.53  0.00  0.00]
18-Nov-2014 23:55:47 Setting valves: 11 to 1
18-Nov-2014 23:55:47 Setting valves: 11 to 1
18-Nov-2014 23:55:47 Setting valves: 13 to 1
18-Nov-2014 23:55:48 Setting valves: 12  18 to 0  0
18-Nov-2014 23:55:48 Setting valves: 24 to 0
18-Nov-2014 23:55:49 Setting valves: 31 to 0
18-Nov-2014 23:55:56 Setting valves: 24 to 1
18-Nov-2014 23:55:57 Setting valves: 20 to 0
18-Nov-2014 23:55:57 Setting valves: 22 to 0
18-Nov-2014 23:55:58 Setting valves: 26 to 0
18-Nov-2014 23:55:58 Setting valves: 19 to 0
18-Nov-2014 23:57:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
18-Nov-2014 23:57:44 Setting valves: 12  18 to 1  1
18-Nov-2014 23:57:44 Setting valves: 16 to 0
18-Nov-2014 23:57:45 Setting valves: 13 to 0
18-Nov-2014 23:58:01 Setting valves: 11 to 0
% Making Code # 40 = [0.12  0.03  0.00  0.79]
19-Nov-2014 00:01:07 Setting valves: 11 to 1
19-Nov-2014 00:01:07 Setting valves: 11 to 1
19-Nov-2014 00:01:07 Setting valves: 13 to 1
19-Nov-2014 00:01:08 Setting valves: 12  18 to 0  0
19-Nov-2014 00:01:08 Setting valves: 24 to 0
19-Nov-2014 00:01:09 Setting valves: 31 to 0
19-Nov-2014 00:01:16 Setting valves: 24 to 1
19-Nov-2014 00:01:17 Setting valves: 20 to 0
19-Nov-2014 00:01:17 Setting valves: 23 to 0
19-Nov-2014 00:01:18 Setting valves: 26 to 0
19-Nov-2014 00:01:18 Setting valves: 19 to 0
19-Nov-2014 00:03:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 00:03:04 Setting valves: 12  18 to 1  1
19-Nov-2014 00:03:04 Setting valves: 16 to 0
19-Nov-2014 00:03:05 Setting valves: 13 to 0
19-Nov-2014 00:03:21 Setting valves: 11 to 0
% Making Code # 41 = [0.12  0.00  0.05  0.20]
19-Nov-2014 00:06:27 Setting valves: 11 to 1
19-Nov-2014 00:06:27 Setting valves: 11 to 1
19-Nov-2014 00:06:28 Setting valves: 13 to 1
19-Nov-2014 00:06:28 Setting valves: 12  18 to 0  0
19-Nov-2014 00:06:28 Setting valves: 24 to 0
19-Nov-2014 00:06:29 Setting valves: 31 to 0
19-Nov-2014 00:06:36 Setting valves: 24 to 1
19-Nov-2014 00:06:37 Setting valves: 20 to 0
19-Nov-2014 00:06:37 Setting valves: 22 to 0
19-Nov-2014 00:06:38 Setting valves: 26 to 0
19-Nov-2014 00:06:38 Setting valves: 19 to 0
19-Nov-2014 00:08:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 00:08:24 Setting valves: 12  18 to 1  1
19-Nov-2014 00:08:24 Setting valves: 16 to 0
19-Nov-2014 00:08:24 Setting valves: 13 to 0
19-Nov-2014 00:08:41 Setting valves: 11 to 0
% Making Code # 42 = [0.35  0.03  0.00  0.20]
19-Nov-2014 00:11:47 Setting valves: 11 to 1
19-Nov-2014 00:11:47 Setting valves: 11 to 1
19-Nov-2014 00:11:48 Setting valves: 13 to 1
19-Nov-2014 00:11:48 Setting valves: 12  18 to 0  0
19-Nov-2014 00:11:48 Setting valves: 24 to 0
19-Nov-2014 00:11:49 Setting valves: 31 to 0
19-Nov-2014 00:11:56 Setting valves: 24 to 1
19-Nov-2014 00:11:57 Setting valves: 20 to 0
19-Nov-2014 00:11:57 Setting valves: 23 to 0
19-Nov-2014 00:11:58 Setting valves: 26 to 0
19-Nov-2014 00:11:58 Setting valves: 19 to 0
19-Nov-2014 00:13:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 00:13:44 Setting valves: 12  18 to 1  1
19-Nov-2014 00:13:44 Setting valves: 16 to 0
19-Nov-2014 00:13:45 Setting valves: 13 to 0
19-Nov-2014 00:14:01 Setting valves: 11 to 0
% Making Code # 43 = [0.05  0.00  0.26  0.20]
19-Nov-2014 00:17:07 Setting valves: 11 to 1
19-Nov-2014 00:17:07 Setting valves: 11 to 1
19-Nov-2014 00:17:08 Setting valves: 13 to 1
19-Nov-2014 00:17:08 Setting valves: 12  18 to 0  0
19-Nov-2014 00:17:08 Setting valves: 24 to 0
19-Nov-2014 00:17:09 Setting valves: 31 to 0
19-Nov-2014 00:17:16 Setting valves: 24 to 1
19-Nov-2014 00:17:17 Setting valves: 20 to 0
19-Nov-2014 00:17:17 Setting valves: 22 to 0
19-Nov-2014 00:17:18 Setting valves: 26 to 0
19-Nov-2014 00:17:18 Setting valves: 19 to 0
19-Nov-2014 00:19:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 00:19:04 Setting valves: 12  18 to 1  1
19-Nov-2014 00:19:04 Setting valves: 16 to 0
19-Nov-2014 00:19:05 Setting valves: 13 to 0
19-Nov-2014 00:19:21 Setting valves: 11 to 0
% Making Code # 44 = [0.53  0.15  0.00  0.20]
19-Nov-2014 00:22:27 Setting valves: 11 to 1
19-Nov-2014 00:22:27 Setting valves: 11 to 1
19-Nov-2014 00:22:28 Setting valves: 13 to 1
19-Nov-2014 00:22:28 Setting valves: 12  18 to 0  0
19-Nov-2014 00:22:28 Setting valves: 24 to 0
19-Nov-2014 00:22:29 Setting valves: 31 to 0
19-Nov-2014 00:22:36 Setting valves: 24 to 1
19-Nov-2014 00:22:37 Setting valves: 20 to 0
19-Nov-2014 00:22:38 Setting valves: 26 to 0
19-Nov-2014 00:22:38 Setting valves: 19 to 0
19-Nov-2014 00:24:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 00:24:24 Setting valves: 12  18 to 1  1
19-Nov-2014 00:24:24 Setting valves: 16 to 0
19-Nov-2014 00:24:24 Setting valves: 13 to 0
19-Nov-2014 00:24:41 Setting valves: 11 to 0
% Making Code # 45 = [0.22  0.00  0.00  0.20]
19-Nov-2014 00:27:47 Setting valves: 11 to 1
19-Nov-2014 00:27:47 Setting valves: 11 to 1
19-Nov-2014 00:27:47 Setting valves: 13 to 1
19-Nov-2014 00:27:48 Setting valves: 12  18 to 0  0
19-Nov-2014 00:27:48 Setting valves: 24 to 0
19-Nov-2014 00:27:49 Setting valves: 31 to 0
19-Nov-2014 00:27:56 Setting valves: 24 to 1
19-Nov-2014 00:27:57 Setting valves: 20 to 0
19-Nov-2014 00:27:57 Setting valves: 22 to 0
19-Nov-2014 00:27:57 Setting valves: 23 to 0
19-Nov-2014 00:27:58 Setting valves: 19 to 0
19-Nov-2014 00:29:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
19-Nov-2014 00:29:44 Setting valves: 12  18 to 1  1
19-Nov-2014 00:29:44 Setting valves: 16 to 0
19-Nov-2014 00:29:44 Setting valves: 13 to 0
19-Nov-2014 00:30:01 Setting valves: 11 to 0
% Making Code # 46 = [0.35  0.08  0.50  0.00]
19-Nov-2014 00:33:07 Setting valves: 11 to 1
